71.312702,72.474631,72.785230,74.583370,75.069997,75.069997,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,77.788865,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,78.270705,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,79.126221,80.117852,80.117852,80.117852,80.117852,
71.312702,73.470173,74.891747,75.244874,75.244874,75.244874,75.244874,76.228411,76.228411,76.228411,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.393774,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,76.528255,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,80.474631,
71.312702,74.954305,74.954305,74.954305,74.954305,74.954305,77.021408,77.021408,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,77.674906,78.472723,78.472723,78.472723,78.472723,78.472723,78.472723,79.783337,79.783337,79.783337,79.783337,79.783337,79.783337,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,80.388158,
72.261645,75.204928,75.590757,76.883000,76.883000,76.883000,76.883000,76.883000,76.883000,76.883000,76.883000,76.883000,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.165618,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,77.897171,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,79.850183,
71.933366,73.757781,73.958505,75.964291,75.964291,75.964291,75.964291,75.964291,75.964291,75.964291,77.887459,77.887459,77.887459,77.887459,77.887459,77.887459,77.887459,77.887459,77.887459,77.887459,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,78.876924,
71.431411,74.771694,74.921345,74.921345,74.921345,74.921345,74.921345,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.928387,74.961982,74.961982,74.961982,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,76.996560,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,78.510651,
71.431411,74.151705,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.136931,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,78.608855,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,79.490546,
72.835870,73.722036,75.158922,75.158922,75.158922,75.827485,75.827485,78.070431,78.070431,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.190122,78.586556,78.586556,78.586556,78.586556,78.586556,78.586556,78.586556,78.586556,
71.312702,74.340408,74.381045,76.079523,76.079523,76.079523,76.079523,76.079523,76.079523,76.079523,76.202017,76.202017,76.202017,76.202017,76.205636,76.205636,76.205636,76.205636,76.205636,76.205636,76.205636,76.205636,76.540825,76.540825,76.540825,76.540825,76.540825,76.540825,76.540825,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,77.556613,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,78.228192,
77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,77.735658,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,80.306450,
